Catalogue,Artist,Title,UKDP,Street_Date,label,UPCEAN,AlbumCLineYear,AlbumCLineInfo,AlbumPLineYear,AlbumPLineInfo,MediaType,genre,Ppoint,Notes,Artist_Sort,Active,Deleted,format,OriginalCountry,Territory,ExpiryDate,ID
KSCOPE104DIGI,RICHARD BARBIERI,STRANGER INSIDE,0,22/09/2008,Kscope,802644410463,2008,Richard Barbieri,2008,Richard Barbieri under exclusive licence to Snapper Music Ltd,Digital,Rock,Digital,,"BARBIERI, RICHARD",0,1,Album,GB,World,,2011
SMACD1043DIGI,OZRIC TENTACLES,SLIDING GLIDING WORLDS,0,31/07/2015,Madfish,636551404365,2015,Snapper Music Ltd,1988,Snapper Music Ltd,Digital,Rock,Digital,,OZRIC TENTACLES,1,0,Album,GB,World,,2010
KSCOPE897DIGI,CRIPPLED BLACK PHOENIX,"I, VIGILANTE",0,10/07/2015,Kscope,802644489766,2015,Snapper Music Ltd,2010,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,CRIPPLED BLACK PHOENIX,1,0,Album,GB,World,,2009
SMACD1042DIGI,OZRIC TENTACLES,THERE IS NOTHING,0,29/06/2015,Madfish,636551404266,2015,Snapper Music Ltd,1986,Snapper Music Ltd,Digital,Rock,Digital,,OZRIC TENTACLES,1,0,Album,GB,World,,2008
KSCOPE239DIGI,NOSOUND,AT THE PIER,0,26/11/2012,Kscope,803415923922,2012,Snapper Music Ltd,2012,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,NOSOUND,1,0,,GB,World,,2007
EBVILE007,MY DYING BRIDE,FEEL THE MISERY,21.45,18/09/2015,Peaceville,801056800756,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,MixBoxSet,Metal,Full Price,,MY DYING BRIDE,1,0,Album,GB,World,,2006
KSCOPE336,STEVEN WILSON,Sampler (Digital),0,26/05/2015,Kscope,636551333672,2015,Steven Wilson Productions Ltd,2015,Steven Wilson Productions Ltd under licence to Snapper Music Ltd,Digital,Rock,Digital,,"WILSON, STEVEN",1,0,,GB,World,,2005
KSCOPE903,MICK KARN,MORE BETTER DIFFERENT,10.5,16/10/2015,Kscope,802644890319,2015,Mick Karn,2003,Kyoko Karn under exclusive licence to Kscope,LP,Rock/Pop,Full Price,,"KARN, MICK",1,0,,GB,World,,2004
CDVILED38YT,PENTAGRAM,RELENTLESS (YouTube),0,01/04/2003,Peaceville,801056403865,2005,Peaceville Records Ltd,1985,Peaceville Records Ltd,Digital,Metal,Digital,,PENTAGRAM,1,0,Album,GB,World,,2003
SMACD1015YT,OZRIC TENTACLES,TECHNICIANS OF THE SACRED (YouTube),0,11/05/2015,Madfish,636551401562,2015,Snapper Music Ltd,2015,Snapper Music Ltd,Digital,Rock,Digital,,OZRIC TENTACLES,1,0,Album,GB,World,,2002
KSCOPE317YT,NORDIC GIANTS,A SEANCE OF DARK DELUSIONS (YouTube),0,04/05/2015,Kscope,802644831725,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,NORDIC GIANTS,1,0,,GB,World,,2001
KSCOPE322YT,KATATONIA,SANCTITUDE (YouTube),0,30/03/2015,Kscope,802644932262,2015,Peaceville Records Ltd,2015,Katatonia under exclusive license to Peaceville Records Ltd,Digital,Rock,Digital,,KATATONIA,1,0,,GB,World,,2000
CDVILED564,DARKTHRONE,CIRCLE THE WAGONS,5.95,07/08/2015,Peaceville,801056756428,2015,Peaceville Records Ltd,2010,Peaceville Records Ltd,CD,Metal,Mid Price,,DARKTHRONE,1,0,Album,GB,World,,1999
KSCOPE902,MICK KARN,THREE PART SPECIES,15.5,11/09/2015,Kscope,802644890210,2015,Mick Karn,2006,Kyoko Karn under exclusive licence to Kscope,2LP,Rock/Pop,Full Price,,"KARN, MICK",1,0,,GB,World,,1998
KSCOPE901,CRIPPLED BLACK PHOENIX,A LOVE OF SHARED DISASTERS,15.5,11/09/2015,Kscope,802644890111,2015,Snapper Music Ltd,2007,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,CRIPPLED BLACK PHOENIX,1,0,Album,GB,World,,1997
SMACD1040DIGI,OZRIC TENTACLES,TANTRIC OBSTACLES,0,27/04/2015,Madfish,636551404068,2015,Snapper Music Ltd,1985,Snapper Music Ltd,Digital,Rock,Digital,,OZRIC TENTACLES,1,0,Album,GB,World,,1996
SMACD1039DIGI,OZRIC TENTACLES,ERPSONGS,0,30/03/2015,Madfish,636551403962,2015,Snapper Music Ltd,1985,Snapper Music Ltd,Digital,Rock,Digital,,OZRIC TENTACLES,1,0,Album,GB,World,,1995
SMACD1041DIGI,OZRIC TENTACLES,LIVE ETHEREAL CEREAL,0,25/05/2015,Madfish,636551404167,2015,Snapper Music Ltd,1985,Snapper Music Ltd,Digital,Rock,Digital,,OZRIC TENTACLES,1,0,Album,GB,World,,1994
KSCOPE900,MICK KARN,EACH EYE A PATH,10.5,14/08/2015,Kscope,802644890012,2015,Mick Karn,2001,Kyoko Karn under exclusive licence to Kscope,LP,Rock/Pop,Full Price,,"KARN, MICK",1,0,,GB,World,,1993
KSCOPE331DIGI,SWEET BILLY PILGRIM,MOTORCADE AMNESIACS (Digital Standard),0,25/05/2015,Kscope,802644933122,2015,Sweet Billy Pilgrim,2015,Sweet Billy Pilgrim under exclusive license to Kscope,Digital,Rock,Digital,,SWEET BILLY PILGRIM,1,0,,GB,World,,1990
KSCOPE894,PORCUPINE TREE,THE DELERIUM YEARS 1994 - 1997,47.7,05/02/2016,Kscope,802644889412,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",LPBox,Rock,Full Price,,PORCUPINE TREE,1,0,,GB,World,,1988
KSCOPE317DIGI,NORDIC GIANTS,A SEANCE OF DARK DELUSIONS (Orchard Digital),0,04/05/2015,Kscope,802644431765,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,NORDIC GIANTS,1,0,,GB,World,,1987
KSCOPE898,DALIS CAR,INGLADALONENESS,8.84,29/06/2015,Kscope,802644889818,2015,Kyoko Karn & Peter Murphy,2011,Kyoko Karn & Peter Murphy under exclusive licence to Kscope,12``,Pop,Full Price,,DALIS CAR,1,0,EP,GB,World,,1986
KSCOPE332YT,NORTH ATLANTIC OSCILLATION,GLARE EP - YOUTUBE,0,16/03/2015,Kscope,802644433264,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,NORTH ATLANTIC OSCILLATION,0,1,EP,GB,World,31/12/2024,1985
KSCOPE331YT,SWEET BILLY PILGRIM,MOTORCADE AMNESIACS - YOUTUBE,0,25/05/2015,Kscope,802644433165,2015,Sweet Billy Pilgrim,2015,Sweet Billy Pilgrim under exclusive license to Kscope,Digital,Rock,Digital,,SWEET BILLY PILGRIM,1,0,,GB,World,,1984
KSCOPE298DIGI,NO-MAN,TOGETHER WE`RE STRANGER,0,15/09/2014,Kscope,802644829869,2014,No-Man,2003,No-Man under exclusive licence to Snapper Music Ltd,Digital,Rock,Digital,,NO-MAN,1,0,,GB,World,,1983
KSCOPE306YT,GAZPACHO,NIGHT OF THE DEMON (YouTube),0,27/04/2015,Kscope,802644430669,2014,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,GAZPACHO,1,0,Single,GB,World,,1982
KSCOPE319YT,GAVIN HARRISON,CHEATING THE POLYGRAPH (YouTube),0,23/12/2015,Kscope,802644431963,2015,Gavin Harrison,2015,Gavin Harrison under exclusive licence to Kscope,Digital,Rock,Digital,,"HARRISON, GAVIN",1,0,,GB,World,,1981
KSCOPE315YT,STEVEN WILSON,HAND. CANNOT. ERASE. (YouTube),0,02/03/2015,Kscope,802644931562,2015,Steven Wilson Productions Ltd,2015,Steven Wilson Productions Ltd under licence to Snapper Music Ltd,Digital,Rock,Digital,,"WILSON, STEVEN",1,0,,GB,World,,1979
SMACD1032,CARL PERKINS & FRIENDS,BLUE SUEDE SHOES - A ROCKABILLY SESSION,7.6,14/08/2015,Madfish,636551803274,1986,Graham Nolder/Carl Perkins,2015,Graham Nolder Productions under exclusive licence to Snapper Music Ltd,CD+DVD,Rock`n`Roll,Full Price,,"PERKINS, CARL",1,0,,GB,World,,1978
CHARLYJ753P,BOBBY WOMACK,THE PREACHER (FIVE ORIGINAL ALBUMS),0,13/04/2015,Charly,803415375325,2015,Charly Acquisitions Ltd,2015,Charly Acquisitions Ltd,CD,Soul,Promo,,"WOMACK, BOBBY",1,0,,GB,World,,1977
KSCOPE528,PORCUPINE TREE,ANESTHETIZE,8.84,25/05/2015,Kscope,802644852874,2015,Porcupine Tree Ltd,2010,Porcupine Tree Ltd under exclusive licence to Snapper Music Ltd,Blu-ray,Rock,Full Price,,PORCUPINE TREE,1,0,,GB,World,31/12/2018,1976
KSCOPE897,CRIPPLED BLACK PHOENIX,"I, VIGILANTE",15.5,10/07/2015,Kscope,802644889719,2015,Snapper Music Ltd,2010,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,CRIPPLED BLACK PHOENIX,1,0,Album,GB,World,,1974
CHARLYF837,TOWNES VAN ZANDT,LIVE AT THE OLD QUARTER,6.65,25/12/2014,Charly,803415883721,2015,Charly Acquisitions Ltd,1977,Charly Acquisitions Ltd,CD,Rock,Full Price,,"VAN ZANDT, TOWNES",1,0,,GB,World,,1973
CHARLYF836,TOWNES VAN ZANDT,FLYIN` SHOES,6.65,08/01/2016,Charly,803415883622,2015,Charly Acquisitions Ltd,1978,Charly Acquisitions Ltd,CD,Folk,Full Price,,"VAN ZANDT, TOWNES",1,0,,GB,World,,1972
CHARLYF835,TOWNES VAN ZANDT,THE LATE GREAT TOWNES VAN ZANDT,6.65,21/08/2015,Charly,803415883523,2015,Charly Acquisitions Ltd,1972,Charly Acquisitions Ltd,CD,Folk,Full Price,,"VAN ZANDT, TOWNES",1,0,,GB,World,,1971
KSCOPE896,GAZPACHO,FIREBIRD,15.5,18/03/2016,Kscope,802644889610,2015,Snapper Music Ltd,2005,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,GAZPACHO,1,0,Album,GB,World,,1969
KSCOPE322DIGI,KATATONIA,SANCTITUDE,0,30/03/2015,Kscope,802644432267,2015,Peaceville Records Ltd,2015,Katatonia under exclusive license to Peaceville Records Ltd,Digital,Rock,Digital,,KATATONIA,1,0,,GB,World,,1967
KSCOPE334,PORCUPINE TREE,ANESTHETIZE,9.53,25/05/2015,Kscope,802644833477,2015,Porcupine Tree Ltd,2010,Porcupine Tree Ltd under exclusive licence to Snapper Music Ltd,2CD+DVD,Rock,Full Price,,PORCUPINE TREE,1,0,,GB,World,31/12/2018,1966
SMALP1032,CARL PERKINS & FRIENDS,BLUE SUEDE SHOES - A ROCKABILLY SESSION,15.5,10/07/2015,Madfish,636551803212,1986,Graham Nolder/Carl Perkins,2015,Graham Nolder Productions under exclusive licence to Snapper Music Ltd,10``x2,Rock`n`Roll,Full Price,,"PERKINS, CARL",1,0,,GB,World,,1965
CDVILED563,ANATHEMA,RESONANCE 1 & 2,5.95,28/08/2015,Peaceville,801056756329,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,2CD,Metal,Mid Price,,ANATHEMA,1,0,Compilation,GB,World,,1964
KSCOPE316Q,STEVEN WILSON,HAND. CANNOT. ERASE. (Qobuz 24bit Digital),0,02/03/2015,Kscope,802644931623,2015,Steven Wilson Productions Ltd,2015,Steven Wilson Productions Ltd under licence to Snapper Music Ltd,Digital,Rock,Digital,,"WILSON, STEVEN",1,0,Album,GB,World,,1962
KSCOPE320DIGI,NOSOUND,TEIDE 2390 (DIGITAL),0,13/04/2015,Kscope,802644432069,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,NOSOUND,1,0,,GB,World,,1961
KSCOPE333,NORTH ATLANTIC OSCILLATION,THE THIRD DAY - DIGITAL DELUXE,0,16/03/2015,Kscope,802644433363,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,NORTH ATLANTIC OSCILLATION,0,1,Album,GB,World,31/12/2024,1959
KSCOPE332,NORTH ATLANTIC OSCILLATION,GLARE EP,2.25,16/03/2015,Kscope,802644633220,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD,Rock,Low Price,,NORTH ATLANTIC OSCILLATION,0,1,EP,GB,World,31/12/2024,1958
KSCOPEVOL6,KSCOPE,VOLUME 6,0,25/12/2014,Kscope,802644906218,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD,Rock,Promo,,VARIOUS ARTISTS,1,0,,GB,World,,1957
CDVILE80,BEYOND DAWN,ELECTRIC SULKING MACHINE,0,16/08/1999,Peaceville,502015710802,0,Peaceville Records Ltd,1999,Peaceville Records Ltd,CD,Metal,Full Price,,BEYOND DAWN,1,0,,GB,World,,1956
KSCOPE891,GAZPACHO,BRAVO,15.5,10/06/2016,Kscope,802644889115,2015,Snapper Music Ltd,2003,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,GAZPACHO,1,0,Album,GB,World,,1954
KSCOPE890,GAZPACHO,WHEN EARTH LETS GO,15.5,27/11/2015,Kscope,802644889016,2015,Snapper Music Ltd,2004,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,GAZPACHO,1,0,Album,GB,World,,1953
KSCOPE889,GAZPACHO,NIGHT,15.5,21/08/2015,Kscope,802644888910,2015,Snapper Music Ltd,2007,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,GAZPACHO,1,0,Album,DE,World,,1952
KSCOPE888,GAZPACHO,MISSA ATROPOS,15.5,24/07/2015,Kscope,802644888811,2015,Snapper Music Ltd,2010,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,GAZPACHO,1,0,Album,DE,World,,1951
CHARLYL196,TOWNES VAN ZANDT,FLYIN` SHOES,8.84,16/10/2015,Charly,803415819614,2015,Charly Acquisitions Ltd,1978,Charly Acquisitions Ltd,LP,Folk,Full Price,,"VAN ZANDT, TOWNES",1,0,,GB,World,,1950
KSCOPE887,LUNATIC SOUL,LUNATIC SOUL,15.5,20/04/2015,Kscope,802644888712,2015,Snapper Music Ltd,2008,Mariusz Duda under exclusive licence to Snapper Music Ltd,2LP,Rock,Full Price,<p>No D-Side etching as of May 2019</p>,LUNATIC SOUL,1,0,Album,GB,"World excluding Poland, Czechia, Slovakia",31/12/2026,1948
KSCOPE875JPC,STEVEN WILSON,HAND. CANNOT. ERASE. (JPC VERSION),10.21,02/03/2015,Kscope,802644887524,2015,Steven Wilson Productions Ltd,2015,Steven Wilson Productions Ltd under licence to Snapper Music Ltd,4Cassettes,Rock,Full Price,,"WILSON, STEVEN",1,0,Album,GB,World,,1947
KSCOPE331,SWEET BILLY PILGRIM,MOTORCADE AMNESIACS,8.84,25/05/2015,Kscope,802644833125,2015,Sweet Billy Pilgrim,2015,Sweet Billy Pilgrim under exclusive license to Kscope,2CD,Rock,Full Price,,SWEET BILLY PILGRIM,1,0,,GB,World,,1946
KSCOPE886,SWEET BILLY PILGRIM,MOTORCADE AMNESIACS,10.95,25/05/2015,Kscope,802644888613,2015,Sweet Billy Pilgrim,2015,Sweet Billy Pilgrim under exclusive license to Kscope,2LP,Rock,Full Price,,SWEET BILLY PILGRIM,1,0,,GB,World,,1945
SMALP950,LOVE WITH ARTHUR LEE,THE FOREVER CHANGES CONCERT,15.5,11/05/2015,Madfish,636551895019,2015,Snapper Music Ltd,2003,Snapper Music Ltd,2LP,Rock,Full Price,,LOVE,1,0,Album,GB,World,,1944
CHARLYX686,JAZZ ON A SUMMER`S DAY,JAZZ ON A SUMMER`S DAY O.S.T.,7.6,17/07/2015,Charly,803415868674,2015,Charly Acquisitions Ltd,2015,Charly Acquisitions Ltd,CD+DVD,Jazz,Full Price,,VARIOUS ARTISTS,1,0,,GB,World,,1941
CHARLYD596,CLUB SOUL,VOLUME 2 - THE TWISTED WHEEL,5.95,04/05/2015,Charly,803415759620,2013,Charly Acquisitions Ltd,2013,Charly Acquisitions Ltd,CD,Soul,Mid Price,"<p><span>*For contractual reasons this release is not available for sale in North America, India or Australia.</span></p>",CLUB SOUL,1,0,,GB,World,,1933
CHARLYD595,CLUB SOUL,VOLUME 1 - THE SCENE CLUB,5.95,04/05/2015,Charly,803415759521,2013,Charly Acquisitions Ltd,2013,Charly Acquisitions Ltd,CD,Soul,Mid Price,"<p><span>*For contractual reasons this release is not available for sale in North America, India or Australia.</span></p>",CLUB SOUL,1,0,,GB,World,,1932
SMALP1044,OZRIC TENTACLES,THE BITS BETWEEN THE BITS,10.95,11/09/2015,Madfish,636551804417,2015,Snapper Music Ltd,1989,Snapper Music Ltd,2LP,Rock,Full Price,,OZRIC TENTACLES,1,0,Album,GB,World,,1929
SMALP1043,OZRIC TENTACLES,SLIDING GLIDING WORLDS,10.21,14/08/2015,Madfish,636551804318,2015,Snapper Music Ltd,1988,Snapper Music Ltd,2LP,Rock,Full Price,,OZRIC TENTACLES,1,0,Album,GB,World,,1928
SMALP1042,OZRIC TENTACLES,THERE IS NOTHING,10.21,29/06/2015,Madfish,636551804219,2015,Snapper Music Ltd,1986,Snapper Music Ltd,2LP,Rock,Full Price,,OZRIC TENTACLES,1,0,Album,GB,World,,1927
SMALP1041,OZRIC TENTACLES,LIVE ETHEREAL CEREAL,10.21,25/05/2015,Madfish,636551804110,2015,Snapper Music Ltd,1985,Snapper Music Ltd,2LP,Rock,Full Price,,OZRIC TENTACLES,1,0,Album,GB,World,,1926
SMALP1040,OZRIC TENTACLES,TANTRIC OBSTACLES,10.95,27/04/2015,Madfish,636551804011,2015,Snapper Music Ltd,1985,Snapper Music Ltd,2LP,Rock,Full Price,,OZRIC TENTACLES,1,0,Album,GB,World,,1925
SMALP1039,OZRIC TENTACLES,ERPSONGS,15.5,30/03/2015,Madfish,636551803915,2015,Snapper Music Ltd,1985,Snapper Music Ltd,2LP,Rock,Full Price,,OZRIC TENTACLES,0,1,Album,GB,World,,1924
CHARLYS185,SMALL FACES,AFTERGLOW OF YOUR LOVE,3.95,18/04/2015,Charly,803415818518,2015,Charly Acquisitions Ltd,2015,Charly Acquisitions Ltd,7``,Pop,Full Price,,SMALL FACES,1,0,,GB,World,,1923
CHARLYE178,GONG,THE RADIO GNOME INVISIBLE TRILOGY,22.26,13/11/2015,Charly,803415817825,2015,Charly Acquisitions Ltd,1974,Charly Acquisitions Ltd,4CD,Rock,Full Price,,GONG,1,0,Compilation,GB,World,,1922
KSCOPE885,NOSOUND,SCINTILLA,15.5,02/09/2016,Kscope,802644888514,2016,Snapper Music Ltd,2016,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,NOSOUND,1,0,,GB,World,,1921
KSCOPE327,NOSOUND,SCINTILLA,8.84,02/09/2016,Kscope,802644832777,2016,Snapper Music Ltd,2016,"Kscope, a division of Snapper Music Ltd",CD+Blu-ray,Rock,Full Price,<p>FSK '0'</p>,NOSOUND,1,0,,GB,World,,1919
KSCOPE330,ANATHEMA,A SORT OF HOMECOMING,9.53,30/10/2015,Kscope,802644833071,2015,Anathema,2015,Anathema under exclusive licence to Snapper Music Ltd,2CD+DVD,Rock,Full Price,,ANATHEMA,1,0,Album,GB,World,,1918
KSCOPE884,ANATHEMA,A SORT OF HOMECOMING,15.5,30/10/2015,Kscope,802644888415,2015,Anathema,2015,Anathema under exclusive licence to Snapper Music Ltd,3LP,Rock,Full Price,,ANATHEMA,1,0,Album,GB,World,,1916
KSCOPE527,ANATHEMA,A SORT OF HOMECOMING,8.84,30/10/2015,Kscope,802644852775,2015,Anathema,2015,Anathema under exclusive licence to Snapper Music Ltd,Blu-ray,Rock,Full Price,,ANATHEMA,1,0,Album,GB,World,,1914
KSCOPE525,ANATHEMA,A SORT OF HOMECOMING,15.9,30/10/2015,Kscope,802644852553,2015,Anathema,2015,Anathema under exclusive licence to Snapper Music Ltd,MixBoxSet,Rock,Full Price,,ANATHEMA,1,0,Album,GB,World,,1912
KSCOPE329,GAZPACHO,MOLOK,7.6,23/10/2015,Kscope,802644832920,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD,Rock,Full Price,,GAZPACHO,1,0,Album,GB,World,,1909
KSCOPE883,GAZPACHO,MOLOK,11.5,23/10/2015,Kscope,802644888316,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",LP,Rock,Full Price,,GAZPACHO,1,0,Album,GB,World,,1908
KSCOPE882,TESSERACT,POLARIS,10.95,18/09/2015,Kscope,802644888217,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,TESSERACT,1,0,Album,GB,World,,1907
KSCOPE325,TESSERACT,POLARIS,7.6,18/09/2015,Kscope,802644832524,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD,Rock,Full Price,,TESSERACT,1,0,Album,GB,World,,1906
SMABX1020,STREETWALKERS,I`M WALKING - COMPLETE STREETWALKERS 1974-1977,76.5,15/01/2016,Madfish,636551802055,2015,Snapper Music Ltd,2015,Snapper Music Ltd,CDBox,Rock,Full Price,,STREETWALKERS,1,0,,GB,World,,1905
VILELP548,KATATONIA,THE FALL OF HEARTS,15.5,20/05/2016,Peaceville,801056854810,2016,Peaceville Records Ltd,2016,Peaceville Records Ltd,2LP,Metal,Full Price,,KATATONIA,1,0,Album,GB,World,30/06/2045,1904
CDVILEF553,KATATONIA,THE FALL OF HEARTS,8.84,20/05/2016,Peaceville,801056855329,2016,Peaceville Records Ltd,2016,Peaceville Records Ltd,CD+DVD,Metal,Full Price,"<p>DISC 1: CD with Bonus Track</p>
<p>DISC 2: DVD-V (DTS 96/24 5.1 SURROUND | DOLBY AC3 5.1 SURROUND | 96/24 STEREO LPCM)</p>",KATATONIA,1,0,Album,GB,World,30/06/2045,1903
VILELP554,PENTAGRAM,CURIOUS VOLUME,11.5,28/08/2015,Peaceville,801056855411,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,LP,Metal,Full Price,,PENTAGRAM,1,0,Album,GB,World,,1902
CDVILEF554,PENTAGRAM,CURIOUS VOLUME,7.6,28/08/2015,Peaceville,801056855428,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,CD,Metal,Full Price,,PENTAGRAM,1,0,Album,GB,World,,1901
VILELP552,NOVEMBRE,URSA,15.5,01/04/2016,Peaceville,801056855213,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,2LP,Metal,Full Price,,NOVEMBRE,1,0,Album,GB,World,,1900
CDVILEF552,NOVEMBRE,URSA,7.6,01/04/2016,Peaceville,801056855220,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,CD,Metal,Full Price,,NOVEMBRE,1,0,Album,GB,World,,1899
SMALP990,PENDRAGON,KOWTOW,10.21,21/08/2015,Madfish,636551999014,2015,Toff Records Ltd,1988,Toff Records under licence to Snapper Music Ltd,2LP,Rock,High Price,,PENDRAGON,1,0,Album,GB,World,,1898
SMALP1008,PENDRAGON,THE WORLD,10.21,22/06/2015,Madfish,636551800815,2015,Toff Records Ltd,1991,Toff Records under licence to Snapper Music Ltd,2LP,Rock,Full Price,,PENDRAGON,1,0,Album,GB,World,,1897
SMALP977,PENDRAGON,BELIEVE,10.21,11/05/2015,Madfish,636551897716,2015,Toff Records Ltd,2005,Toff Records under licence to Snapper Music Ltd,2LP,Rock,Full Price,,PENDRAGON,1,0,Album,GB,World,,1896
KSCOPE128DIGI,PORCUPINE TREE,STUPID DREAM,0,05/10/2009,Kscope,802644412863,2013,Snapper Music Ltd,1999,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Digital,,PORCUPINE TREE,1,0,Album,GB,World,,1895
KSCOPE102DIGI,PORCUPINE TREE,LIGHTBULB SUN,0,21/04/2008,Kscope,802644410265,2010,Snapper Music Ltd,2000,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,PORCUPINE TREE,1,0,Album,GB,World,,1894
KSCOPE134DIGI,PORCUPINE TREE,RECORDINGS,0,06/09/2010,Kscope,802644413464,2010,Snapper Music Ltd,2001,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,PORCUPINE TREE,1,0,Album,GB,World,,1893
SMALP1038,PETER GREEN SPLINTER GROUP,SOHO LIVE - AT RONNIE SCOTT`S,17.5,04/05/2015,Madfish,636551803816,2015,Snapper Music Ltd,1998,Snapper Music Ltd,2LP,Blues,Full Price,,"GREEN, PETER",1,0,Album,GB,World,,1892
EBVILE005,DARKTHRONE,BLACK DEATH AND BEYOND,19.08,18/09/2015,Peaceville,801056800527,2015,Peaceville Records Ltd,2015,Peaceville Records Ltd,3CD,Metal,Full Price,,DARKTHRONE,1,0,,GB,World,,1889
KSCOPE880,THE RECEIVER,ALL BURN,10.5,22/06/2015,Kscope,802644888019,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",LP,Rock,Full Price,,RECEIVER,1,0,Album,GB,World,,1886
KSCOPE323,THE RECEIVER,ALL BURN,7.6,22/06/2015,Kscope,802644832326,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD,Rock,Full Price,,RECEIVER,1,0,Album,GB,World,,1885
KSCOPE879,NORDIC GIANTS,A SEANCE OF DARK DELUSIONS,10.5,04/05/2015,Kscope,802644887913,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",LP,Rock,Full Price,,NORDIC GIANTS,1,0,,GB,World,,1884
KSCOPE317,NORDIC GIANTS,A SEANCE OF DARK DELUSIONS,7.6,04/05/2015,Kscope,802644831770,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD+DVD,Rock,Full Price,,NORDIC GIANTS,1,0,,GB,World,,1883
KSCOPE524,KATATONIA,SANCTITUDE,9.53,30/03/2015,Kscope,802644852478,2015,Peaceville Records Ltd,2015,Katatonia under exclusive license to Peaceville Records Ltd,Blu-ray,Rock,Full Price,,KATATONIA,1,0,,GB,World,,1882
KSCOPE878,KATATONIA,SANCTITUDE,15.5,30/03/2015,Kscope,802644887814,2015,Peaceville Records Ltd,2015,Katatonia under exclusive license to Peaceville Records Ltd,2LP,Rock,Full Price,,KATATONIA,1,0,,GB,World,,1881
KSCOPE322,KATATONIA,SANCTITUDE,8.84,30/03/2015,Kscope,802644832272,2015,Peaceville Records Ltd,2015,Katatonia under exclusive license to Peaceville Records Ltd,CD+DVD,Rock,Full Price,,KATATONIA,1,0,,GB,World,,1879
KSCOPE321,STEVE JANSEN & RICHARD BARBIERI,LUMEN,6.65,12/02/2016,Kscope,802644832128,2015,Steve Jansen & Richard Barbieri,2015,Steve Jansen & Richard Barbieri under licence to Kscope,CD,Rock,Full Price,<p><strong>Excluding Japan</strong></p>,JANSEN/BARBIERI,1,0,,GB,World excluding Japan,,1878
KSCOPE877,STEVE JANSEN & RICHARD BARBIERI,LUMEN,10.5,11/05/2015,Kscope,802644887715,2015,Steve Jansen & Richard Barbieri,2015,Steve Jansen & Richard Barbieri under licence to Kscope,LP,Rock,Full Price,<p><strong>Excluding Japan</strong></p>,JANSEN/BARBIERI,1,0,,GB,World excluding Japan,,1877
KSCOPE320,NOSOUND,TEIDE 2390,8.84,13/04/2015,Kscope,802644832074,2015,Snapper Music Ltd,2015,"Kscope, a division of Snapper Music Ltd",CD+DVD,Rock,Full Price,,NOSOUND,1,0,,GB,World,,1872
